keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
child support attorney near me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Family & Children's Law Center,https://www.faclcmarin.org/,"1401 Los Gamos Drive, Suite 200, San Rafael, CA 94903. Hours/Horas: Monday/Lunes through Thursday/Jueves 9am-5pm. We are closed/Cerramos: 12pm-1pm, and 12-1 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
child support custody,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,1,Child Support Services - Marin County,https://www.marincounty.gov/departments/css,The Marin County Department of Child Support Services works with parents — custodial and noncustodial — and guardians to ensure children and families receive ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marincounty.gov,57,35,5,379483,4300,466225,,
child support custody,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,2,Family | Superior Court of California | County of Marin,https://www.marin.courts.ca.gov/divisions/family,"The Family Law Facilitator's Office is available to help both parties who have questions about child support, spousal support, child custody and visitation, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marin.courts.ca.gov,0,0,0,0,0,0,,
child support custody,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Child Support Services - Marin County District Attorney,https://www.marincountyda.org/child-support-services,"You can fill out an application for child support services online and submit it electronically. It is easy, safe and no cost to you.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marincountyda.org,35,33,7,5142,363,13481,,
best family law attorney near me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Family & Children's Law Center,https://www.faclcmarin.org/,"Providing high quality, low cost, family law legal services to low income Marin County families.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
collaborative divorce attorney,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,2,"Collaborative Law Attorney - San Rafael, Marin - Johnson Mediation",https://johnsonmediation.com/collaborative-law-attorney-marin-san-rafael/,"For more than 25 years, Attorney Rodney N. Johnson has helped couples resolve their divorce or family law issues respectfully through collaborative law.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,johnsonmediation.com,11,24,1,91,45,231,,
collaborative divorce attorney,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Pauline Edgemon - Professionals - Collaborative Divorce California,https://collaborativedivorcecalifornia.com/cpcalprofessional/pauline-edgemon/,I am a settlement focused attorney and mediator dedicated to assisting couples with creating resolutions tailored to their unique ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,collaborativedivorcecalifornia.com,18,34,1,4778,295,24631,,
child support lawyers near me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,2,Family & Children's Law Center,https://www.faclcmarin.org/,"1401 Los Gamos Drive, Suite 200, San Rafael, CA 94903. Hours/Horas: Monday/Lunes through Thursday/Jueves 9am-5pm. We are closed/Cerramos: 12pm-1pm, and 12-1 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
divorce out of court,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,1,Divorce & Legal Separation | Superior Court of California,https://www.marin.courts.ca.gov/divisions/family/divorce-legal-separation,"The divorce process will take at least 6 months, starting from the date the Petitioner has the other party served with the Summons and Petition. This is a ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marin.courts.ca.gov,0,0,0,0,0,0,,
divorce out of court,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,2,Family Law Information | Superior Court of California | County of Marin,https://www.marin.courts.ca.gov/divisions/unified-family-court/family-law-information,The Family Law Division has jurisdiction over the following types of matters: Dissolution (Divorce); Legal Separation; Nullity (Annulment) ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marin.courts.ca.gov,0,0,0,0,0,0,,
divorce out of court,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Questions about Divorce | San Rafael Family Law Attorney,https://katerockas.com/divorce/questions-about-divorce/,Kate Rockas helps those who are seeking to reach a divorce agreement without taking the matter to court. Mediation has become much more common and desired ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,katerockas.com,18,24,1,160,63,1933,,
divorce attorney san rafael,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,1,Marin County Family Law | Divorce Attorney,https://www.marincountyfamilylaw.com/,"Contact an AV-rated family lawyer with a 30-year reputation of care. To schedule an appointment, call the Law Offices of Ronald E. Champoux at 415-459-2000 or ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marincountyfamilylaw.com,22,26,2,284,79,637,,
divorce attorney san rafael,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Family & Children's Law Center,https://www.faclcmarin.org/,"1401 Los Gamos Drive, Suite 200, San Rafael, CA 94903. Hours/Horas: Monday/Lunes through Thursday/Jueves 9am-5pm. We are closed/Cerramos: 12pm-1pm, and 12-1 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
child custody attorney near me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,1,Family & Children's Law Center,https://www.faclcmarin.org/,"Providing high quality, low cost, family law legal services to low income Marin County families.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
child custody attorney near me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Marin County Family Law Attorney | Mediation And Divorce,https://rachelcastrejonfamilylaw.com/,"Marin County family law attorney Rachel Castrejon provides legal services for clients navigating through mediation, divorce and child custody/support ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rachelcastrejonfamilylaw.com,18,28,2,318,80,3598,,
divorce and family law attorney near me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,2,Family & Children's Law Center,https://www.faclcmarin.org/,"1401 Los Gamos Drive, Suite 200, San Rafael, CA 94903. Hours/Horas: Monday/Lunes through Thursday/Jueves 9am-5pm. We are closed/Cerramos: 12pm-1pm, and 12-1 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
divorce attorney in san rafael,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,2,Marin County Family Law | Divorce Attorney,https://www.marincountyfamilylaw.com/,"Contact an AV-rated family lawyer with a 30-year reputation of care. To schedule an appointment, call the Law Offices of Ronald E. Champoux at 415-459-2000 or ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marincountyfamilylaw.com,22,26,2,284,79,637,,
divorce attorney in san rafael,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Marin County Family Law Attorney | Mediation And Divorce,https://rachelcastrejonfamilylaw.com/,"The office is centrally located in San Rafael, serving clients throughout Marin County. Rachel Castrejon, Attorney. PRACTICE AREAS. Divorce · Child Support and ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rachelcastrejonfamilylaw.com,18,28,2,318,80,3598,,
family law attorney close to me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,1,Family & Children's Law Center,https://www.faclcmarin.org/,"1401 Los Gamos Drive, Suite 200, San Rafael, CA 94903. Hours/Horas: Monday/Lunes through Thursday/Jueves 9am-5pm. We are closed/Cerramos: 12pm-1pm, and 12-1 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
family law attorney close to me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Marin County Family Law Attorney | Mediation And Divorce,https://rachelcastrejonfamilylaw.com/,"Rachel Castrejon Family Law and Mediation is based in San Rafael, CA and serves clients throughout Marin County in Sausalito, San Rafael, San Anselmo ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rachelcastrejonfamilylaw.com,18,28,2,318,80,3598,,
family law attorney san rafael,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,1,Family & Children's Law Center,https://www.faclcmarin.org/,"Providing high quality, low cost, family law legal services to low income Marin County families.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
family law attorney san rafael,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,2,Marin County Family Law Attorney | Mediation And Divorce,https://rachelcastrejonfamilylaw.com/,"Rachel Castrejon Family Law and Mediation is based in San Rafael, CA and serves clients throughout Marin County in Sausalito, San Rafael, San Anselmo ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rachelcastrejonfamilylaw.com,18,28,2,318,80,3598,,
family law attorney san rafael,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Marin County Family Law | Divorce Attorney,https://www.marincountyfamilylaw.com/,"Contact an AV-rated family lawyer with a 30-year reputation of care. To schedule an appointment, call the Law Offices of Ronald E. Champoux at 415-459-2000 or ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marincountyfamilylaw.com,22,26,2,284,79,637,,
family lawyer in san rafael,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,1,Family & Children's Law Center,https://www.faclcmarin.org/,"Providing high quality, low cost, family law legal services to low income Marin County families.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
family lawyer in san rafael,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,2,Marin County Family Law Attorney | Mediation And Divorce,https://rachelcastrejonfamilylaw.com/,"Rachel Castrejon Family Law and Mediation is based in San Rafael, CA and serves clients throughout Marin County in Sausalito, San Rafael, San Anselmo ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rachelcastrejonfamilylaw.com,18,28,2,318,80,3598,,
legal custody lawyer,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,1,Family & Children's Law Center,https://www.faclcmarin.org/,"Providing high quality, low cost, family law legal services to low income Marin County families ... 1401 Los Gamos Drive, Suite 200, San Rafael, CA 94903. Hours/ ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
parental alienation,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,1,Parental Alienation in Marin County | Attorney Warren Major LLP,https://warrenmajorllp.com/parental-alienation-attorney/,"With Parental Alienation, You Need to Act Quickly and Decisively. Some parents maliciously act to create a rift between their child and the other parent.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,warrenmajorllp.com,18,29,1,4955,173,12828,,
parental alienation,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,2,Child Custody and Visitation - Kate Rockas - San Rafael Family Law ...,https://katerockas.com/divorce/child-custody-and-visitation/,"As a certified family law specialist, Kate Rockas has worked closely with many clients to develop parenting plans that best meet the needs of their children.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,katerockas.com,18,24,1,160,63,1933,,
parental alienation,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Parental Alienation Syndrome and “brainwashing” children,https://www.wallacefrancis.com/parental-alienation-syndrome-and-brainwashing-children/,"Parental Alienation Syndrome is a controversial theory which holds that one parent, termed the “alienating” parent, effectively brainwashes the children ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wallacefrancis.com,9,24,6,178,66,3785,,
family law pro bono lawyers near me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Resources | Community Legal Assistance,https://marinbar.org/resources/community-legal-assistance/,"Family and Children's Law Center. High quality, low cost legal advice and representation in family law matters from domestic violence, divorce, paternity, child ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marinbar.org,35,38,13,1718,556,14039,,
mediation family law,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,1,"San Rafael Law Firm, Lawhon Law & Mediation P.C. | Home",https://www.lawhonlaw.com/,"We provide neutral mediation services throughout the San Francisco Bay Area for all family law matters including divorce mediation, custody mediation and ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,lawhonlaw.com,24,26,1,1545,100,2279,,
mediation family law,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,2,Marin County Family Law Attorney | Mediation And Divorce,https://rachelcastrejonfamilylaw.com/,"Rachel Castrejon Family Law and Mediation is based in San Rafael, CA and serves clients throughout Marin County in Sausalito, San Rafael, San Anselmo ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rachelcastrejonfamilylaw.com,18,28,2,318,80,3598,,
mediation family law,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Child Custody and Visitation - Kate Rockas - San Rafael Family Law ...,https://katerockas.com/divorce/child-custody-and-visitation/,"As a certified family law specialist, Kate Rockas has worked closely with many clients to develop parenting plans that best meet the needs of their children.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,katerockas.com,18,24,1,160,63,1933,,
prenuptial agreement attorney near me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,"San Rafael Law Firm, Lawhon Law & Mediation P.C. | Home",https://www.lawhonlaw.com/,"Full-Time Family Law Mediators in San Francisco Bay Area Attorney/Mediators ... Premarital Agreements, Postmarital Agreements, and Cohabitation Agreements.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,lawhonlaw.com,24,26,1,1545,100,2279,,
pro bono family law attorneys near me,San Rafael,FamilyLaw-LongTail -- San Rafael.xlsx,3,Legal Aid of Marin * - National Pro Bono Opportunities Guide,https://www.probono.net/oppsguide/organization.76320-Legal_Aid_of_Marin,"Legal Aid of Marin also continues to provide a pro bono attorney every Thursday afternoon for 3 hours at Whistlestop Senior Center in San Rafael, where seniors ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,probono.net,52,46,-1,367031,3942,409060,,
